,x,y,z,radian
504,4.0375909753548113e-16,6.593886462882097,1949.0,1.5707963267948966
649,-3.3187772925764176,5.748290889748239,1949.0,2.0943951023931953
794,-5.105389934973765,2.9475982532751086,1949.0,2.6179938779914944
939,-6.506550218340612,7.968225898382342e-16,1949.0,3.141592653589793
1084,-5.634837780082155,-3.253275109170307,1949.0,3.6651914291880923
1229,-3.231441048034937,-5.597020076860127,1949.0,4.1887902047863905
1374,-1.2513858122291732e-15,-6.812227074235809,1949.0,4.71238898038469
1519,3.31877729257642,-5.7482908897482385,1949.0,5.235987755982989
1664,5.445749263972014,-3.1441048034934527,1949.0,5.759586531581287
70,5.938864628820961,0.0,1950.0,0.0
215,5.105389934973765,2.9475982532751086,1950.0,0.5235987755982988
360,3.3842794759825336,5.861743999414323,1950.0,1.0471975511965976
505,3.770200844536612e-16,6.157205240174673,1950.0,1.5707963267948966
650,-3.296943231441047,5.710473186526212,1950.0,2.0943951023931953
795,-5.93737940585838,3.427947598253275,1950.0,2.6179938779914944
940,-6.724890829694323,8.235616029200542e-16,1950.0,3.141592653589793
1085,-5.5213846704160705,-3.1877729257641927,1950.0,3.6651914291880923
1230,-3.2969432314410514,-5.710473186526211,1950.0,4.1887902047863905
1375,-1.1390819572855294e-15,-6.2008733624454155,1950.0,4.71238898038469
1520,2.7947598253275117,-4.84066601241957,1950.0,5.235987755982989
1665,5.294478451083903,-3.056768558951968,1950.0,5.759586531581287
71,5.589519650655022,0.0,1951.0,0.0
216,4.538124386643347,2.6200873362445414,1951.0,0.5235987755982988
361,3.1004366812227087,5.3701138575279606,1951.0,1.0471975511965976
506,3.957373936109351e-16,6.462882096069869,1951.0,1.5707963267948966
651,-3.5371179039301297,6.126467921968519,1951.0,2.0943951023931953
796,-5.8617439994143234,3.3842794759825323,1951.0,2.6179938779914944
941,-7.03056768558952,8.609962212346021e-16,1951.0,3.141592653589793
1086,-6.3533741413006855,-3.668122270742359,1951.0,3.6651914291880923
1231,-3.6462882096069906,-6.315556438078657,1951.0,4.1887902047863905
1376,-1.3636896671728167e-15,-7.423580786026201,1951.0,4.71238898038469
1521,3.515283842794761,-6.08865021874649,1951.0,5.235987755982989
1666,6.731551173520963,-3.8864628820960743,1951.0,5.759586531581287
72,7.5545851528384285,0.0,1952.0,0.0
217,6.542462657410826,3.777292576419214,1952.0,0.5235987755982988
362,3.3624454148471625,5.823926296192295,1952.0,1.0471975511965976
507,4.41193715850029e-16,7.205240174672489,1952.0,1.5707963267948966
652,-3.4716157205240163,6.013014812302435,1952.0,2.0943951023931953
797,-6.013014812302435,3.4716157205240172,1952.0,2.6179938779914944
942,-7.248908296943232,8.87735234316422e-16,1952.0,3.141592653589793
1087,-6.315556438078658,-3.6462882096069884,1952.0,3.6651914291880923
1232,-3.689956331877733,-6.391191844522713,1952.0,4.1887902047863905
1377,-1.2995160357764492e-15,-7.074235807860263,1952.0,4.71238898038469
1522,3.253275109170307,-5.634837780082155,1952.0,5.235987755982989
1667,6.05083251552446,-3.493449781659392,1952.0,5.759586531581287
73,7.3799126637554595,0.0,1953.0,0.0
218,6.693733470298936,3.864628820960698,1953.0,0.5235987755982988
363,3.777292576419215,6.542462657410825,1953.0,1.0471975511965976
508,4.866500380891228e-16,7.947598253275109,1953.0,1.5707963267948966
653,-3.7772925764192125,6.542462657410826,1953.0,2.0943951023931953
798,-6.5802803606328535,3.799126637554585,1953.0,2.6179938779914944
943,-7.117903930131004,8.7169182646733e-16,1953.0,3.141592653589793
1088,-6.315556438078658,-3.6462882096069884,1953.0,3.6651914291880923
1233,-3.6462882096069906,-6.315556438078657,1953.0,4.1887902047863905
1378,-1.3636896671728167e-15,-7.423580786026201,1953.0,4.71238898038469
1523,3.4716157205240186,-6.013014812302434,1953.0,5.235987755982989
1668,6.315556438078657,-3.6462882096069906,1953.0,5.759586531581287
74,6.026200873362446,0.0,1954.0,0.0
219,5.748290889748239,3.3187772925764185,1954.0,0.5235987755982988
364,3.2096069868995647,5.5592023736381,1954.0,1.0471975511965976
509,3.957373936109351e-16,6.462882096069869,1954.0,1.5707963267948966
654,-3.1004366812227064,5.370113857527961,1954.0,2.0943951023931953
799,-5.407931560749989,3.1222707423580784,1954.0,2.6179938779914944
944,-6.244541484716158,7.647357741400504e-16,1954.0,3.141592653589793
1089,-5.483566967194044,-3.165938864628822,1954.0,3.6651914291880923
1234,-3.340611353711794,-5.786108592970267,1954.0,4.1887902047863905
1379,-1.283472627927357e-15,-6.986899563318778,1954.0,4.71238898038469
1524,3.7117903930131013,-6.429009547744741,1954.0,5.235987755982989
1669,5.445749263972014,-3.1441048034934527,1954.0,5.759586531581287
75,7.685589519650655,0.0,1955.0,0.0
220,5.521384670416071,3.1877729257641914,1955.0,0.5235987755982988
365,2.8384279475982535,4.9163014188636245,1955.0,1.0471975511965976
510,3.743461831454792e-16,6.113537117903931,1955.0,1.5707963267948966
655,-3.1004366812227064,5.370113857527961,1955.0,2.0943951023931953
800,-5.597020076860128,3.231441048034934,1955.0,2.6179938779914944
945,-6.593886462882097,8.075181950709623e-16,1955.0,3.141592653589793
1090,-6.202103328412574,-3.5807860262008746,1955.0,3.6651914291880923
1235,-3.2969432314410514,-5.710473186526211,1955.0,4.1887902047863905
1380,-1.259407516153719e-15,-6.855895196506551,1955.0,4.71238898038469
1525,2.991266375545852,-5.181025341417821,1955.0,5.235987755982989
1670,5.067572231751735,-2.9257641921397406,1955.0,5.759586531581287
76,6.506550218340612,0.0,1956.0,0.0
221,5.218843044639849,3.0131004366812224,1956.0,0.5235987755982988
366,3.0786026200873375,5.332296154305933,1956.0,1.0471975511965976
511,3.583027752963872e-16,5.851528384279476,1956.0,1.5707963267948966
656,-2.9039301310043655,5.029754528529709,1956.0,2.0943951023931953
801,-5.559202373638101,3.2096069868995634,1956.0,2.6179938779914944
946,-6.681222707423582,8.182138003036903e-16,1956.0,3.141592653589793
1091,-5.143207638195793,-2.969432314410481,1956.0,3.6651914291880923
1236,-3.1222707423580816,-5.407931560749987,1956.0,4.1887902047863905
1381,-1.1150168455118915e-15,-6.069868995633189,1956.0,4.71238898038469
1526,3.2096069868995647,-5.5592023736381,1956.0,5.235987755982989
1671,5.899561702636349,-3.4061135371179074,1956.0,5.759586531581287
77,6.681222707423582,0.0,1957.0,0.0
222,6.013014812302435,3.4716157205240172,1957.0,0.5235987755982988
367,3.4279475982532763,5.937379405858379,1957.0,1.0471975511965976
512,4.331720119254831e-16,7.074235807860263,1957.0,1.5707963267948966
657,-3.73362445414847,6.46682725096677,1957.0,2.0943951023931953
802,-6.731551173520966,3.8864628820960703,1957.0,2.6179938779914944
947,-7.161572052401747,8.770396290836941e-16,1957.0,3.141592653589793
1092,-6.693733470298935,-3.864628820960699,1957.0,3.6651914291880923
1237,-3.7117903930131035,-6.42900954774474,1957.0,4.1887902047863905
1382,-1.3075377397009949e-15,-7.117903930131004,1957.0,4.71238898038469
1527,3.7117903930131013,-6.429009547744741,1957.0,5.235987755982989
1672,6.693733470298933,-3.864628820960702,1957.0,5.759586531581287
78,8.777292576419214,0.0,1958.0,0.0
223,6.958457392853133,4.0174672489082965,1958.0,0.5235987755982988
368,3.733624454148473,6.4668272509667695,1958.0,1.0471975511965976
513,4.3851981454184705e-16,7.161572052401747,1958.0,1.5707963267948966
658,-3.6681222707423564,6.353374141300686,1958.0,2.0943951023931953
803,-5.823926296192296,3.362445414847161,1958.0,2.6179938779914944
948,-7.292576419213975,8.93083036932786e-16,1958.0,3.141592653589793
1093,-5.937379405858379,-3.4279475982532763,1958.0,3.6651914291880923
1238,-3.493449781659392,-6.050832515524461,1958.0,4.1887902047863905
1383,-1.331602851474633e-15,-7.248908296943232,1958.0,4.71238898038469
1528,3.5807860262008746,-6.202103328412574,1958.0,5.235987755982989
1673,6.164285625190544,-3.5589519650655053,1958.0,5.759586531581287
79,7.423580786026201,0.0,1959.0,0.0
224,6.391191844522714,3.6899563318777293,1959.0,0.5235987755982988
369,3.930131004366813,6.807186579965019,1959.0,1.0471975511965976
514,4.75954432856395e-16,7.772925764192141,1959.0,1.5707963267948966
659,-3.624454148471614,6.27773873485663,1959.0,2.0943951023931953
804,-6.239921031634601,3.602620087336244,1959.0,2.6179938779914944
949,-7.205240174672489,8.82387431700058e-16,1959.0,3.141592653589793
1094,-6.08865021874649,-3.515283842794761,1959.0,3.6651914291880923
1239,-3.4061135371179074,-5.89956170263635,1959.0,4.1887902047863905
1384,-1.243364108304627e-15,-6.7685589519650655,1959.0,4.71238898038469
1529,3.3624454148471625,-5.823926296192295,1959.0,5.235987755982989
1674,6.1264679219685165,-3.5371179039301346,1959.0,5.759586531581287
80,7.074235807860263,0.0,1960.0,0.0
225,6.618098063854881,3.820960698689956,1960.0,0.5235987755982988
370,2.77292576419214,4.802848309197541,1960.0,1.0471975511965976
515,3.9306349230275315e-16,6.419213973799128,1960.0,1.5707963267948966
660,-3.3624454148471603,5.823926296192296,1960.0,2.0943951023931953
805,-5.9751971090804075,3.449781659388646,1960.0,2.6179938779914944
950,-6.899563318777293,8.449528133855101e-16,1960.0,3.141592653589793
1095,-6.202103328412574,-3.5807860262008746,1960.0,3.6651914291880923
1240,-3.689956331877733,-6.391191844522713,1960.0,4.1887902047863905
1385,-1.347646259323725e-15,-7.336244541484716,1960.0,4.71238898038469
1530,3.296943231441049,-5.710473186526211,1960.0,5.235987755982989
1675,6.845004283187046,-3.951965065502187,1960.0,5.759586531581287
81,7.3799126637554595,0.0,1961.0,0.0
226,6.845004283187048,3.951965065502183,1961.0,0.5235987755982988
371,3.733624454148473,6.4668272509667695,1961.0,1.0471975511965976
516,4.679327289318489e-16,7.641921397379913,1961.0,1.5707963267948966
661,-3.7991266375545836,6.5802803606328535,1961.0,2.0943951023931953
806,-6.5802803606328535,3.799126637554585,1961.0,2.6179938779914944
951,-7.117903930131004,8.7169182646733e-16,1961.0,3.141592653589793
1096,-6.164285625190545,-3.558951965065503,1961.0,3.6651914291880923
1241,-3.7117903930131035,-6.42900954774474,1961.0,4.1887902047863905
1386,-1.2995160357764492e-15,-7.074235807860263,1961.0,4.71238898038469
1531,3.6026200873362453,-6.2399210316346005,1961.0,5.235987755982989
1676,5.52138467041607,-3.1877729257641945,1961.0,5.759586531581287
82,7.292576419213975,0.0,1962.0,0.0
227,6.693733470298936,3.864628820960698,1962.0,0.5235987755982988
372,3.7554585152838444,6.504644954188798,1962.0,1.0471975511965976
517,4.46541518466393e-16,7.292576419213975,1962.0,1.5707963267948966
662,-3.406113537117903,5.899561702636352,1962.0,2.0943951023931953
807,-6.239921031634601,3.602620087336244,1962.0,2.6179938779914944
952,-7.161572052401747,8.770396290836941e-16,1962.0,3.141592653589793
1097,-6.08865021874649,-3.515283842794761,1962.0,3.6651914291880923
1242,-3.5371179039301346,-6.126467921968517,1962.0,4.1887902047863905
1387,-1.3075377397009949e-15,-7.117903930131004,1962.0,4.71238898038469
1532,3.668122270742359,-6.3533741413006855,1962.0,5.235987755982989
1677,6.0130148123024325,-3.471615720524021,1962.0,5.759586531581287
83,6.943231441048035,0.0,1963.0,0.0
228,6.80718657996502,3.9301310043668116,1963.0,0.5235987755982988
373,3.2314410480349354,5.597020076860127,1963.0,1.0471975511965976
518,4.1445470276820906e-16,6.7685589519650655,1963.0,1.5707963267948966
663,-3.406113537117903,5.899561702636352,1963.0,2.0943951023931953
808,-6.315556438078659,3.646288209606987,1963.0,2.6179938779914944
953,-7.336244541484716,8.9843083954915e-16,1963.0,3.141592653589793
1098,-6.996275096075159,-4.039301310043669,1963.0,3.6651914291880923
1243,-3.9301310043668156,-6.807186579965018,1963.0,4.1887902047863905
1388,-1.4118198907200927e-15,-7.685589519650655,1963.0,4.71238898038469
1533,3.864628820960699,-6.693733470298935,1963.0,5.235987755982989
1678,6.0130148123024325,-3.471615720524021,1963.0,5.759586531581287
84,6.681222707423582,0.0,1964.0,0.0
229,5.748290889748239,3.3187772925764185,1964.0,0.5235987755982988
374,3.0786026200873375,5.332296154305933,1964.0,1.0471975511965976
519,3.4760717006365916e-16,5.676855895196506,1964.0,1.5707963267948966
664,-2.9912663755458504,5.181025341417821,1964.0,2.0943951023931953
809,-5.9751971090804075,3.449781659388646,1964.0,2.6179938779914944
954,-6.899563318777293,8.449528133855101e-16,1964.0,3.141592653589793
1099,-5.294478451083905,-3.0567685589519664,1964.0,3.6651914291880923
1244,-2.9039301310043695,-5.0297545285297085,1964.0,4.1887902047863905
1389,-1.0508432141155236e-15,-5.720524017467249,1964.0,4.71238898038469
1534,3.0786026200873375,-5.332296154305933,1964.0,5.235987755982989
1679,5.029754528529708,-2.9039301310043695,1964.0,5.759586531581287
85,6.724890829694323,0.0,1965.0,0.0
230,5.483566967194045,3.1659388646288207,1965.0,0.5235987755982988
375,3.253275109170307,5.634837780082155,1965.0,1.0471975511965976
520,3.823678870700252e-16,6.244541484716158,1965.0,1.5707963267948966
665,-3.2751091703056754,5.672655483304183,1965.0,2.0943951023931953
810,-5.823926296192296,3.362445414847161,1965.0,2.6179938779914944
955,-6.506550218340612,7.968225898382342e-16,1965.0,3.141592653589793
1100,-5.975197109080407,-3.4497816593886474,1965.0,3.6651914291880923
1245,-3.2096069868995665,-5.559202373638099,1965.0,4.1887902047863905
1390,-1.259407516153719e-15,-6.855895196506551,1965.0,4.71238898038469
1535,3.406113537117905,-5.899561702636351,1965.0,5.235987755982989
1680,5.823926296192293,-3.3624454148471647,1965.0,5.759586531581287
86,6.244541484716158,0.0,1966.0,0.0
231,5.9751971090804075,3.449781659388646,1966.0,0.5235987755982988
376,3.6026200873362453,6.2399210316346005,1966.0,1.0471975511965976
521,3.984112949191171e-16,6.506550218340612,1966.0,1.5707963267948966
666,-3.2751091703056754,5.672655483304183,1966.0,2.0943951023931953
811,-6.164285625190546,3.5589519650655017,1966.0,2.6179938779914944
956,-7.423580786026201,9.091264447818779e-16,1966.0,3.141592653589793
1101,-5.823926296192295,-3.3624454148471625,1966.0,3.6651914291880923
1246,-3.471615720524021,-6.013014812302433,1966.0,4.1887902047863905
1391,-1.1631470690591673e-15,-6.331877729257642,1966.0,4.71238898038469
1536,3.515283842794761,-6.08865021874649,1966.0,5.235987755982989
1681,6.0130148123024325,-3.471615720524021,1966.0,5.759586531581287
87,6.724890829694323,0.0,1967.0,0.0
232,5.332296154305934,3.078602620087336,1967.0,0.5235987755982988
377,3.6462882096069884,6.315556438078658,1967.0,1.0471975511965976
522,4.1980250538457307e-16,6.855895196506551,1967.0,1.5707963267948966
667,-3.7991266375545836,6.5802803606328535,1967.0,2.0943951023931953
812,-5.823926296192296,3.362445414847161,1967.0,2.6179938779914944
957,-7.161572052401747,8.770396290836941e-16,1967.0,3.141592653589793
1102,-6.164285625190545,-3.558951965065503,1967.0,3.6651914291880923
1247,-3.4061135371179074,-5.89956170263635,1967.0,4.1887902047863905
1392,-1.371711371097363e-15,-7.467248908296944,1967.0,4.71238898038469
1537,3.4279475982532763,-5.937379405858379,1967.0,5.235987755982989
1682,5.937379405858377,-3.4279475982532785,1967.0,5.759586531581287
88,5.938864628820961,0.0,1968.0,0.0
233,5.597020076860128,3.231441048034934,1968.0,0.5235987755982988
378,3.973799126637555,6.882821986409075,1968.0,1.0471975511965976
523,4.171286040763911e-16,6.812227074235809,1968.0,1.5707963267948966
668,-3.231441048034933,5.597020076860128,1968.0,2.0943951023931953
813,-5.786108592970268,3.3406113537117905,1968.0,2.6179938779914944
958,-6.506550218340612,7.968225898382342e-16,1968.0,3.141592653589793
1103,-5.786108592970268,-3.340611353711792,1968.0,3.6651914291880923
1248,-3.1222707423580816,-5.407931560749987,1968.0,4.1887902047863905
1393,-1.371711371097363e-15,-7.467248908296944,1968.0,4.71238898038469
1538,3.4279475982532763,-5.937379405858379,1968.0,5.235987755982989
1683,5.597020076860126,-3.231441048034937,1968.0,5.759586531581287
89,6.593886462882097,0.0,1969.0,0.0
234,5.445749263972017,3.1441048034934496,1969.0,0.5235987755982988
379,3.558951965065503,6.164285625190545,1969.0,1.0471975511965976
524,4.786283341645768e-16,7.816593886462881,1969.0,1.5707963267948966
669,-3.951965065502182,6.845004283187048,1969.0,2.0943951023931953
814,-6.239921031634601,3.602620087336244,1969.0,2.6179938779914944
959,-6.899563318777293,8.449528133855101e-16,1969.0,3.141592653589793
1104,-6.277738734856629,-3.624454148471617,1969.0,3.6651914291880923
1249,-3.7117903930131035,-6.42900954774474,1969.0,4.1887902047863905
1394,-1.371711371097363e-15,-7.467248908296944,1969.0,4.71238898038469
1539,3.7991266375545862,-6.580280360632853,1969.0,5.235987755982989
1684,7.034092799297186,-4.061135371179043,1969.0,5.759586531581287
90,7.423580786026201,0.0,1970.0,0.0
235,6.958457392853133,4.0174672489082965,1970.0,0.5235987755982988
380,3.668122270742359,6.3533741413006855,1970.0,1.0471975511965976
525,4.46541518466393e-16,7.292576419213975,1970.0,1.5707963267948966
670,-3.4716157205240163,6.013014812302435,1970.0,2.0943951023931953
815,-6.050832515524463,3.4934497816593884,1970.0,2.6179938779914944
960,-7.117903930131004,8.7169182646733e-16,1970.0,3.141592653589793
1105,-5.7482908897482385,-3.31877729257642,1970.0,3.6651914291880923
1250,-3.799126637554589,-6.580280360632852,1970.0,4.1887902047863905
1395,-1.3235811475500868e-15,-7.205240174672489,1970.0,4.71238898038469
1540,3.5807860262008746,-6.202103328412574,1970.0,5.235987755982989
1685,5.672655483304181,-3.27510917030568,1970.0,5.759586531581287
91,6.943231441048035,0.0,1971.0,0.0
236,5.521384670416071,3.1877729257641914,1971.0,0.5235987755982988
381,3.144104803493451,5.445749263972016,1971.0,1.0471975511965976
526,4.1445470276820906e-16,6.7685589519650655,1971.0,1.5707963267948966
671,-3.427947598253274,5.93737940585838,1971.0,2.0943951023931953
816,-5.521384670416071,3.1877729257641914,1971.0,2.6179938779914944
961,-6.724890829694323,8.235616029200542e-16,1971.0,3.141592653589793
1106,-6.08865021874649,-3.515283842794761,1971.0,3.6651914291880923
1251,-3.4061135371179074,-5.89956170263635,1971.0,4.1887902047863905
1396,-1.2674292200782652e-15,-6.899563318777293,1971.0,4.71238898038469
1541,3.3842794759825336,-5.861743999414323,1971.0,5.235987755982989
1686,5.823926296192293,-3.3624454148471647,1971.0,5.759586531581287
92,6.113537117903931,0.0,1972.0,0.0
237,5.445749263972017,3.1441048034934496,1972.0,0.5235987755982988
382,3.5807860262008746,6.202103328412574,1972.0,1.0471975511965976
527,4.331720119254831e-16,7.074235807860263,1972.0,1.5707963267948966
672,-3.4716157205240163,6.013014812302435,1972.0,2.0943951023931953
817,-6.27773873485663,3.6244541484716155,1972.0,2.6179938779914944
962,-7.117903930131004,8.7169182646733e-16,1972.0,3.141592653589793
1107,-6.731551173520965,-3.8864628820960716,1972.0,3.6651914291880923
1252,-3.580786026200877,-6.202103328412573,1972.0,4.1887902047863905
1397,-1.3636896671728167e-15,-7.423580786026201,1972.0,4.71238898038469
1542,3.5807860262008746,-6.202103328412574,1972.0,5.235987755982989
1687,6.807186579965017,-3.9301310043668156,1972.0,5.759586531581287
93,8.340611353711791,0.0,1973.0,0.0
238,7.336634425073412,4.235807860262009,1973.0,0.5235987755982988
383,4.170305676855897,7.223181315407327,1973.0,1.0471975511965976
528,5.053673472463969e-16,8.253275109170307,1973.0,1.5707963267948966
673,-4.039301310043666,6.99627509607516,1973.0,2.0943951023931953
818,-6.845004283187048,3.951965065502183,1973.0,2.6179938779914944
963,-7.641921397379913,9.358654578636978e-16,1973.0,3.141592653589793
1108,-6.315556438078658,-3.6462882096069884,1973.0,3.6651914291880923
1253,-3.733624454148475,-6.466827250966769,1973.0,4.1887902047863905
1398,-1.3797330750219091e-15,-7.510917030567687,1973.0,4.71238898038469
1543,3.624454148471617,-6.277738734856629,1973.0,5.235987755982989
1688,5.861743999414321,-3.384279475982536,1973.0,5.759586531581287
94,6.637554585152838,0.0,1974.0,0.0
239,5.105389934973765,2.9475982532751086,1974.0,0.5235987755982988
384,3.4279475982532763,5.937379405858379,1974.0,1.0471975511965976
529,4.0108519622729905e-16,6.550218340611353,1974.0,1.5707963267948966
674,-3.4497816593886452,5.9751971090804075,1974.0,2.0943951023931953
819,-5.93737940585838,3.427947598253275,1974.0,2.6179938779914944
964,-6.943231441048035,8.503006160018741e-16,1974.0,3.141592653589793
1109,-6.504644954188798,-3.7554585152838444,1974.0,3.6651914291880923
1254,-3.3624454148471647,-5.823926296192294,1974.0,4.1887902047863905
1399,-1.259407516153719e-15,-6.855895196506551,1974.0,4.71238898038469
1544,3.3624454148471625,-5.823926296192295,1974.0,5.235987755982989
1689,5.823926296192293,-3.3624454148471647,1974.0,5.759586531581287
95,7.510917030567687,0.0,1975.0,0.0
240,6.429009547744742,3.7117903930131,1975.0,0.5235987755982988
385,3.7991266375545862,6.580280360632853,1975.0,1.0471975511965976
530,4.43867617158211e-16,7.248908296943232,1975.0,1.5707963267948966
675,-3.886462882096069,6.731551173520966,1975.0,2.0943951023931953
820,-6.088650218746491,3.5152838427947595,1975.0,2.6179938779914944
965,-7.03056768558952,8.609962212346021e-16,1975.0,3.141592653589793
1110,-5.483566967194044,-3.165938864628822,1975.0,3.6651914291880923
1255,-3.493449781659392,-6.050832515524461,1975.0,4.1887902047863905
1400,-1.2112772926064433e-15,-6.593886462882097,1975.0,4.71238898038469
1545,3.165938864628822,-5.483566967194044,1975.0,5.235987755982989
1690,5.483566967194043,-3.165938864628824,1975.0,5.759586531581287
96,6.943231441048035,0.0,1976.0,0.0
241,5.899561702636352,3.406113537117904,1976.0,0.5235987755982988
386,3.0567685589519664,5.294478451083905,1976.0,1.0471975511965976
531,4.1445470276820906e-16,6.7685589519650655,1976.0,1.5707963267948966
676,-3.0786026200873353,5.332296154305934,1976.0,2.0943951023931953
821,-5.672655483304183,3.2751091703056763,1976.0,2.6179938779914944
966,-6.637554585152838,8.128659976873261e-16,1976.0,3.141592653589793
1111,-5.672655483304183,-3.2751091703056776,1976.0,3.6651914291880923
1256,-3.384279475982536,-5.861743999414322,1976.0,4.1887902047863905
1401,-1.1069951415873454e-15,-6.026200873362446,1976.0,4.71238898038469
1546,3.406113537117905,-5.899561702636351,1976.0,5.235987755982989
1691,6.542462657410823,-3.777292576419218,1976.0,5.759586531581287
97,7.903930131004367,0.0,1977.0,0.0
242,6.99627509607516,4.039301310043667,1977.0,0.5235987755982988
387,4.0611353711790406,7.034092799297188,1977.0,1.0471975511965976
532,5.026934459382149e-16,8.209606986899564,1977.0,1.5707963267948966
677,-4.257641921397378,7.374452128295439,1977.0,2.0943951023931953
822,-7.147545908963273,4.126637554585153,1977.0,2.6179938779914944
967,-7.947598253275109,9.733000761782457e-16,1977.0,3.141592653589793
1112,-6.807186579965019,-3.930131004366813,1977.0,3.6651914291880923
1257,-3.580786026200877,-6.202103328412573,1977.0,4.1887902047863905
1402,-1.3235811475500868e-15,-7.205240174672489,1977.0,4.71238898038469
1547,3.8864628820960716,-6.731551173520965,1977.0,5.235987755982989
1692,6.2399210316346,-3.6026200873362475,1977.0,5.759586531581287
98,7.336244541484716,0.0,1978.0,0.0
243,6.504644954188799,3.755458515283843,1978.0,0.5235987755982988
388,3.9519650655021845,6.8450042831870475,1978.0,1.0471975511965976
533,4.786283341645768e-16,7.816593886462881,1978.0,1.5707963267948966
678,-3.73362445414847,6.46682725096677,1978.0,2.0943951023931953
823,-6.088650218746491,3.5152838427947595,1978.0,2.6179938779914944
968,-7.248908296943232,8.87735234316422e-16,1978.0,3.141592653589793
1113,-5.634837780082155,-3.253275109170307,1978.0,3.6651914291880923
1258,-3.6681222707423613,-6.353374141300685,1978.0,4.1887902047863905
1403,-1.3235811475500868e-15,-7.205240174672489,1978.0,4.71238898038469
1548,3.8427947598253285,-6.655915767076908,1978.0,5.235987755982989
1693,6.429009547744739,-3.7117903930131035,1978.0,5.759586531581287
99,7.467248908296944,0.0,1979.0,0.0
244,5.748290889748239,3.3187772925764185,1979.0,0.5235987755982988
389,3.9519650655021845,6.8450042831870475,1979.0,1.0471975511965976
534,4.732805315482129e-16,7.7292576419213965,1979.0,1.5707963267948966
679,-3.624454148471614,6.27773873485663,1979.0,2.0943951023931953
824,-6.655915767076909,3.842794759825327,1979.0,2.6179938779914944
969,-7.248908296943232,8.87735234316422e-16,1979.0,3.141592653589793
1114,-6.731551173520965,-3.8864628820960716,1979.0,3.6651914291880923
1259,-4.082969432314415,-7.0719105025192155,1979.0,4.1887902047863905
1404,-1.5080803378146445e-15,-8.209606986899564,1979.0,4.71238898038469
1549,4.148471615720525,-7.185363612185299,1979.0,5.235987755982989
1694,7.941717676625854,-4.585152838427952,1979.0,5.759586531581287
100,8.340611353711791,0.0,1980.0,0.0
245,7.601358347627606,4.388646288209606,1980.0,0.5235987755982988
390,4.192139737991268,7.260999018629356,1980.0,1.0471975511965976
535,5.133890511709429e-16,8.384279475982535,1980.0,1.5707963267948966
680,-4.301310043668121,7.450087534739495,1980.0,2.0943951023931953
825,-6.882821986409076,3.973799126637554,1980.0,2.6179938779914944
970,-8.034934497816595,9.839956814109738e-16,1980.0,3.141592653589793
1115,-6.807186579965019,-3.930131004366813,1980.0,3.6651914291880923
1260,-3.973799126637558,-6.882821986409074,1980.0,4.1887902047863905
1405,-1.4037981867955468e-15,-7.641921397379913,1980.0,4.71238898038469
1550,4.192139737991268,-7.260999018629356,1980.0,5.235987755982989
1695,6.920639689631102,-3.9956331877729294,1980.0,5.759586531581287
101,9.388646288209609,0.0,1981.0,0.0
246,7.714811457293688,4.454148471615719,1981.0,0.5235987755982988
391,4.585152838427948,7.9417176766258555,1981.0,1.0471975511965976
536,5.187368537873069e-16,8.471615720524019,1981.0,1.5707963267948966
681,-4.061135371179038,7.034092799297189,1981.0,2.0943951023931953
826,-7.223181315407328,4.170305676855895,1981.0,2.6179938779914944
971,-8.471615720524019,1.0374737075746138e-15,1981.0,3.141592653589793
1116,-7.4500875347394935,-4.301310043668123,1981.0,3.6651914291880923
1261,-3.864628820960702,-6.693733470298934,1981.0,4.1887902047863905
1406,-1.3957764828710007e-15,-7.598253275109171,1981.0,4.71238898038469
1551,4.039301310043669,-6.996275096075159,1981.0,5.235987755982989
1696,7.67699375407166,-4.432314410480354,1981.0,5.759586531581287
102,7.292576419213975,0.0,1982.0,0.0
247,6.693733470298936,3.864628820960698,1982.0,0.5235987755982988
392,3.6026200873362453,6.2399210316346005,1982.0,1.0471975511965976
537,4.732805315482129e-16,7.7292576419213965,1982.0,1.5707963267948966
682,-3.9301310043668103,6.80718657996502,1982.0,2.0943951023931953
827,-6.315556438078659,3.646288209606987,1982.0,2.6179938779914944
972,-7.685589519650655,9.412132604800619e-16,1982.0,3.141592653589793
1117,-6.277738734856629,-3.624454148471617,1982.0,3.6651914291880923
1262,-3.842794759825331,-6.655915767076907,1982.0,4.1887902047863905
1407,-1.4037981867955468e-15,-7.641921397379913,1982.0,4.71238898038469
1552,3.930131004366813,-6.807186579965019,1982.0,5.235987755982989
1697,7.714811457293686,-4.454148471615723,1982.0,5.759586531581287
103,9.388646288209609,0.0,1983.0,0.0
248,7.752629160515717,4.4759825327510905,1983.0,0.5235987755982988
393,4.454148471615721,7.7148114572936874,1983.0,1.0471975511965976
538,5.053673472463969e-16,8.253275109170307,1983.0,1.5707963267948966
683,-4.257641921397378,7.374452128295439,1983.0,2.0943951023931953
828,-6.958457392853133,4.0174672489082965,1983.0,2.6179938779914944
973,-7.860262008733624,9.626044709455177e-16,1983.0,3.141592653589793
1118,-7.4500875347394935,-4.301310043668123,1983.0,3.6651914291880923
1263,-4.344978165938868,-7.525722941183549,1983.0,4.1887902047863905
1408,-1.4358850024937304e-15,-7.816593886462881,1983.0,4.71238898038469
1553,4.192139737991268,-7.260999018629356,1983.0,5.235987755982989
