Country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Mexico,21.340905551602344,20.694384404467623,20.316404809242645,21.646565778024,20.62385175606491,20.583561711478442,20.53809302629886,20.828887904870268,20.587414499322936,20.32442979150489,20.877860623601048,20.864333289655722,20.342157526113645,20.40905575198192,21.12436903241501,20.281399719615518,21.07228628707421,20.891534415284926,20.39810476731148,19.962111247149988,19.975042244418223,20.347899365738662,20.47710649727197,19.90959961627234,20.93768279106658,20.441175390683334
Mongolia,-0.10770324856346362,-0.9230213074466356,0.6799766127560899,0.30610646488782695,-0.5265887239005517,-1.140967673272085,-1.543166140410764,-1.1613512905851613,-1.4719135802469134,-0.3118483843502385,-1.297050122318939,-0.6590135546452748,0.7299880525686971,-0.15534493058130394,-1.0674700039040053,-2.07281461569096,-2.3804883512544803,-3.2407481220560572,-1.7887971496842463,-1.0214976326386118,-0.21401618592478813,-1.5088677062305165,-0.5775054047903515,-0.7819998615288135,-0.5982064016848043,-5.973867513444821
Morocco,18.188694743130227,17.487407991046293,18.081844882516926,17.57882801388178,17.063908090117767,17.403293268240432,17.722366587017124,17.39399745515337,17.64554033680378,17.43199645696865,17.165877993969392,17.789330872731412,17.18612462308699,17.219270897705268,16.530208854439483,18.025236103999546,17.59205922512374,16.991480760515802,17.157265887239006,17.477143347050756,17.564491949707005,17.865635514082864,17.872411745462824,16.897900665642602,16.85899425532583,14.952409736681151
Mozambique,23.57183053568132,23.40813892804623,23.32949743603011,24.01824423578317,23.829768265662832,23.60536183145479,23.81806697451344,23.813885825444967,24.026262391291127,23.71321579865469,23.834538156335725,23.39402157883109,23.92903714215743,23.743989034455296,23.63011330332634,24.11227463546012,25.499380596255598,23.221717146337095,23.360523829250912,23.772987002781633,23.983391660437917,23.801481069501094,23.600633873518095,23.792047050313048,24.050005599336647,24.999781523630244
Myanmar (Burma),,27.397767066287646,27.642819702231908,28.40382176968348,27.273952526330962,27.175516962911086,27.34066286909029,27.74229943194997,27.620219960744155,27.632356939809664,27.9938943647949,27.87088983685459,27.576985549297376,27.403917075213887,27.914929531735243,28.477126358309153,27.535788601581615,27.920574472321785,27.57889571599249,27.303902116402117,27.66746778460488,28.03251301416624,28.032119744552542,27.750328238291203,27.892535736846543,28.474310392363787
Namibia,20.748359695970212,20.223209601889618,19.782514792057803,21.89933894040824,20.44238346349952,19.86851463541143,21.521124906595347,22.699120657891623,23.31522581579568,21.248317361481227,21.642765253687113,18.270918659867032,20.28282703409323,19.53536845923912,20.02571099722796,20.89140942131997,18.872299846276004,20.441070210613532,21.45634355388017,19.840606431381932,20.971468148307654,21.632263407999876,20.59675913392131,21.1591297398441,22.226094816087812,22.1170345017731
Nepal,18.301911959973435,17.46327277804279,16.082096065189834,19.007565178702144,19.42359428952171,18.437446171955386,18.93683073182054,19.27303404387459,19.494571287811464,19.769251953964137,20.267252194738756,19.074508653521146,18.245916055363534,20.27199981956785,20.92246915474988,21.08498653955721,19.449691823954893,19.576323732228442,18.4463072110045,18.053286096729945,18.049805143084715,18.613927855367418,18.626066734937705,18.17854491823279,18.30710307188055,14.940110886106439
New Zealand,15.401943774976312,15.276970296213902,14.86372141150367,16.30979602447643,15.710422000341355,15.500222984385942,15.48338328595559,15.229494129769899,15.18488369156009,14.763743837460003,15.853795087330035,15.044522316094897,15.414316294020596,15.510867981374565,14.96039692593966,15.737218381976447,15.643707330602494,15.141120106016288,15.823841881435968,15.41714179830966,15.451241679467486,16.06671473104547,15.870348680093306,15.92077608522501,15.89117004773959,18.023242475811998
Nicaragua,26.27210520960521,26.673558850375123,27.72349163679809,28.34032961319401,27.273310291858678,27.452206986870504,27.812961303597504,27.85947623937057,27.731826147218253,27.5089526903904,27.539969969572308,27.66560607465085,27.6264571599249,27.326228792818984,27.73390299431271,27.457550460240952,27.33069873100231,27.35365220615499,27.733769627922854,28.078617416699856,28.387175381523267,28.16101395240253,27.49898304602606,27.376079526220376,27.866472580852243,28.4014617813283
Nigeria,29.663407950829164,29.87132409271128,29.953865399446343,29.504849346543793,28.487044471397965,29.388026549941156,28.562954013690355,28.71472977453846,29.259004802864407,29.21278745846385,29.513077167359075,29.053946923160115,28.770617101585035,28.60948532882402,28.661078931273824,28.868888454226212,28.503898111774237,28.332803283794032,28.529940827229492,28.7672637031649,28.737538285294022,29.035814828547498,28.94116970337046,28.918585036739913,28.98220013470578,30.101729969038093
North Korea,10.55954194401775,10.38873920268062,10.803243585367241,11.933722306035165,11.28883735455621,10.666840973607753,10.511393084712978,10.875251765898525,11.074742205723389,11.3014747463911,10.300340282366866,11.087770529702153,12.64815978525656,11.33159511940565,11.202647271000481,10.519200873300337,10.658503497310248,10.341721940702291,10.751174830744723,11.724798663657685,11.626649527792003,11.615899537110606,11.182664846105707,11.04729005866252,11.77761114233661,6.439147406583447
Norway,4.382173081299426,3.425837693459125,5.811340459122717,5.045431727383639,5.4625398247710075,6.431518559716558,4.612632630710588,5.223369618732522,5.38420805598225,5.592873254233099,5.998686849291688,6.142230258292087,5.77828341013825,6.1746789373063935,5.058057380040139,2.764000184900723,5.752130269670592,4.875024718823384,5.030844996301986,6.751948095048454,6.117805584001821,5.825518236998586,5.433632730272515,5.9406979923258305,5.59399014478604,3.1835913915113028
Oman,32.120370370370374,,,,,,28.491711683635582,28.628665208395258,28.196629789244785,28.82830378709159,28.430250469363372,28.699411639207657,27.722993955718586,28.1292563830258,28.850397558588288,28.701731446621604,28.278620247382108,27.58159584941105,27.80378368430139,28.102605843921555,29.261371546392454,28.504007819765302,28.27826767169509,28.723312417154343,26.58518810436052,
Pakistan,23.74271971183934,23.65499586739445,23.38503833805112,24.376558951783196,24.52571661390211,25.56130389920713,24.705543318757076,24.738797312364085,24.238109639016898,24.585721103008833,23.906413032656314,24.72652505699062,24.554600294418844,24.183147504569494,24.732947361070966,24.755481773055703,24.28986619588098,24.247354828410167,24.41797661717017,24.07069145758662,24.40184438470729,24.971895409105286,24.694180038821923,24.923459974169116,25.12027259636621,21.654071315581753
Panama,26.553139756499974,26.349143424106348,27.69059210900609,27.904389653777347,27.132803166069294,27.36800457298233,26.86204533386433,27.874389140981652,27.84125397512031,27.680087906881568,27.16740662513512,26.913963805560954,27.163456347626,26.925976746272443,27.34780727115961,27.320609098292636,26.742779982363317,27.185702735549786,27.417641294560095,27.53153513429798,28.00479916146732,27.2275362542743,26.82308714807556,26.601842527798325,27.01354286895732,27.819275928619646
Peru,19.326876742333734,18.386226808937227,22.185508050293,20.862964266750108,19.342094071798375,18.728594357241928,18.46460020354883,18.999396497774324,18.775731203885172,19.2225080336176,19.073516171701655,19.689003385105536,18.591216148944643,19.72079723600395,19.88577777483506,19.284925613017013,19.45410372930534,20.274112182260126,19.001546054503045,19.765893402362938,20.874684634362055,,,,,
Philippines,26.97953006770211,27.418496202914074,27.657471055925356,28.417736048687363,27.45283182568129,27.727799578406735,27.956204920571707,27.821359902371213,27.798266800952657,27.80959673986185,27.87349341468965,27.97906461569096,28.088486729817376,27.745381086765033,27.59430309593454,28.488058613529045,27.68024015759231,28.007590910339335,28.20796804405444,28.085862759414137,28.3338105194288,28.698905162114286,28.382624665756385,28.370095595526376,28.612594894451277,29.113949814450372
Poland,8.255362120953519,6.855254294895563,7.885685128292656,8.1922758908422,9.055435014507596,9.63845064474931,8.325277351083804,9.26066576295071,8.293049510724241,8.441926042653703,8.59837820731638,8.983155188598738,9.689262246117085,9.856859816806054,8.765142363747296,7.9213147863685505,9.019898517949594,8.65107303725676,8.843423934687376,9.717753551042081,10.476979148887752,9.921179911836196,9.496928514536041,10.564163118785283,10.98277136292704,6.492336150645383
Portugal,17.961221340388008,17.120156312226204,18.21349455254025,17.542867099049896,17.32701470671901,16.8101045056922,16.76670578028105,16.850274725274726,17.22408438584514,17.005713653030117,17.03905209933436,17.479600472208002,16.895946407236732,16.85177855367418,17.780906940496298,17.285909853786197,17.372870122691683,16.105096884054987,16.29497776286801,16.50309416345856,16.67678322523753,16.77260948378857,17.104994452978325,16.23322966250087,16.614939099652826,13.968709677419355
Qatar,26.98933193946635,27.536740582814925,27.032556750298685,28.268549374814313,28.50787748193662,27.89945395432511,28.268555854241338,28.18290406825353,28.166972464015476,28.152709972671968,27.925168544120158,28.179761193605277,28.262577871650453,28.08326329666708,28.427586035238054,29.09915514592934,28.46803919895318,28.749941636111455,28.442881322182398,28.8133628700385,29.004731153368528,28.888330998777793,29.03160131137282,29.309346749234948,29.07603290050325,24.01062174178971
Romania,10.534749246173979,10.203135514082863,10.14225017067759,10.849837500711159,11.75200403936963,12.106993023798735,11.602574742561302,11.672160953343749,10.955586135290437,11.040405835015585,10.746547690163283,11.297645004835866,12.594450844854071,12.030559503700959,12.048072017605294,11.496644051885987,11.051981282357628,12.034247929798541,11.95518468737555,11.70729235806894,12.435180207088811,12.060934131202023,11.829043992148831,12.390580730500085,13.055047007725394,8.601512791991102
Russia,9.267308638997017,8.943221803326843,8.496933137054105,8.911812710575491,9.63066062894692,9.422607853032863,9.140436721283496,8.679846970035143,8.008798693284357,5.219216138645135,5.518274947374409,4.879283296353189,6.511656212664278,6.78210992323432,5.783052634908864,6.286633100073961,6.231323960289014,5.296935552534366,6.244179538601582,6.425731227045445,6.9502225920236675,6.163658008212143,5.748655202821869,5.998169786655193,7.342579181432022,3.749002310259263
Saudi Arabia,25.810463603003925,26.44341028783697,25.726758334755647,26.93413642670662,27.147887509245038,26.595820458946154,26.759713003417286,26.506222100778555,26.58665752422363,26.384888988450815,26.415021583603576,26.8656872262047,27.068082223929,26.875911678270782,27.199425391577552,27.386969654946807,26.393315838880355,26.81379407467398,26.509059068669284,26.92854178432224,27.54128936064774,27.05532750724399,27.408324069905223,27.695939355614716,27.5575683658569,22.648233377598398
Senegal,24.32929965295557,24.286133083398564,24.869181316493144,25.008340444899584,23.83376749445298,24.201609813372883,24.942833319110203,24.427411778285435,24.378965409341756,24.533922808607645,25.163960004551402,24.590247909199523,24.58574415429254,25.086964940468835,24.21415839272717,25.468407578084996,24.735603700859077,24.629477883519414,24.74970344768732,24.434312912075757,24.748098011606075,24.87828726019308,25.13660785401377,23.855558788457227,24.637858937914558,23.099104101106327
Serbia-Montenegro,9.767344116920034,9.600782591081998,9.417998307447233,9.90544734122243,9.19323597470699,11.064771041898405,11.295101237096459,11.731236905442143,11.604651675485009,6.459286406598625,,,,,,,,,,,,,,,,
Sierra Leone,28.38572452924305,27.397078578208678,28.029841269841274,,,,,27.712121212121215,27.346892275163967,27.74361133513412,27.85805802829834,27.780132437772934,27.59851923414524,27.74923040346613,27.24532368780054,27.96188970130388,27.528850560335695,,,,,,,,,
Singapore,27.637761705638052,27.57383752866697,28.30711405529954,28.38859577383323,27.557576662684188,27.53777654183661,27.612400438072484,28.114374800329102,27.813369388974227,27.91394673780195,28.069770509757067,27.79979980941003,27.589443946634805,27.534100303492224,27.988285411185856,28.159562211981566,27.641207970643453,27.6168661338387,27.729182667690736,27.975085180760214,28.31153993855607,28.494887666680402,27.766544703305456,27.95044222089473,28.520507802069364,28.406639412579345
Slovakia,10.325111651590147,9.060378644309864,10.015260354440462,10.878148408905579,10.74826193320817,11.765602040676198,10.56938435170962,11.386404052936312,11.173051786425441,10.52667658852772,10.316184146896513,10.943627325482167,11.920507268020708,11.715431583789945,11.200067657969958,9.984516342379246,11.043911788132219,11.558575715129294,11.15680932468567,12.1315583654144,11.944612277407977,11.309361052747223,11.460967101894523,12.218229472859102,12.304171790536529,7.80945469641799
South Africa,16.32608273596177,15.890391072384956,16.54617895545315,16.663327667785556,17.31935661660124,17.02121784836375,16.771622006030608,16.56783868013707,16.780313051146386,17.055245025336795,16.74491878591341,16.933006556864083,16.994588453661034,16.968118554223487,17.3845944469948,17.11449728338169,16.95727619901007,17.017560320795397,17.075004266939754,17.433368180007964,17.210842906972868,17.431800766283526,17.054692566990955,17.155446803086672,17.280697575713386,19.109072061708325
South Korea,10.9069035529385,10.86513203971491,11.376875675598795,12.522371209535189,12.002197473971668,11.27369299221357,11.301034377311261,11.753755946363475,11.697251735222165,12.670146184374957,11.207109788359789,12.156041275530525,12.213354099106787,12.127144701245555,12.028665595517653,11.656976446492576,11.410786112533424,11.476420645710597,11.647591312510668,12.460193482012478,12.787804019457246,13.00554731594776,12.226046466973886,12.20749599953963,12.767968399360276,7.679722451980515
Spain,15.800977840359563,15.040313539964387,15.984211137660958,15.25168471687538,15.133401841421557,14.812065704005823,14.742345702717566,15.297921243597768,16.33580643718364,15.64463521425269,15.701828857787639,15.963772140676264,14.704953087367961,14.965337400495294,15.629492703369543,14.837863045457132,16.078463569816616,15.599882814466921,15.306341028048017,16.32211436346741,16.084321129885648,15.877283401310097,15.926920596992282,15.714644650837903,15.830313644789948,12.841000055987081
Sri Lanka,27.693620986379145,27.273137727565267,27.4110363016613,28.13355970874286,27.19839401946894,27.377951558596724,27.252586795439967,27.153573418678164,27.433432539682542,27.241806053365195,27.32358337600273,27.309359532343404,27.457354426238837,27.231209231107268,27.518701248987217,27.53895644876828,27.48627823291802,27.51418585808649,27.40034802911147,27.414174299747774,27.54856061899073,27.98656978261168,27.594057930818682,27.025553674941374,27.708923087893293,28.499721406184143
Suriname,26.596581426339494,26.308523837479623,26.104198272411125,26.487083004833966,26.226444006273788,26.469264867602295,26.403719264609222,26.494880952380953,27.659260136031527,27.29367173087839,26.741893211551627,26.49918717458374,26.367541764595845,26.250812118708833,26.603053068330848,26.954341852230968,26.649119020985328,26.34386921682528,26.171748947488197,26.372192353643968,26.407591241395007,26.79956135446349,26.426702153382262,26.226359988221418,26.571873008897686,26.223304526396852
Sweden,6.935087756727541,6.2537608659827795,7.349454542868521,6.572327196841833,8.304993386243387,8.461766503247778,7.557904150310065,8.166574708644601,7.736582963531888,7.2183825649899065,7.518722620469933,8.026331285202254,7.8963386101154915,8.262424813578873,7.298545231032718,5.5154523667292485,8.045861779598338,6.781864108268447,7.270035415599931,8.31437840169919,8.041021292029358,7.6902710830964445,7.434453049439608,8.232348736985834,8.056090301741849,4.722002383148101
Switzerland,9.869227234386024,9.00472712209977,10.102228558730818,9.975859183572744,9.956884615979773,10.569461550586714,10.06479183621053,10.519783091758898,10.713592731795359,10.034693624520616,9.782019914652961,10.515572789251106,10.669662295423946,10.209380252782116,10.605261189845141,9.520314188996986,10.652579365079365,10.029338954576874,9.371613590677212,10.803939702346712,10.689777360565891,10.199779590491493,10.392136385617569,11.284978320617755,10.77230081274939,7.960942706204108
Syria,16.640800477897255,17.377789965530976,16.40515793317286,17.860405485704174,17.65839129259828,17.250118101045057,18.180506841326736,17.711533620202975,17.61991771917847,17.398594460237025,17.170466020936452,17.112308343289527,17.59708888035501,17.733510656559414,17.53709319388778,19.226769002105026,16.8617842208568,18.274503048654886,17.771885489560223,17.939841364662154,17.87989986914718,18.501956410362045,17.967129848447055,18.687531290891506,17.85231608999221,12.411045918609878
Taiwan,22.746844598054277,22.97845222400747,22.821808329066396,23.59787314306379,21.83177625315861,23.35383184626807,23.08971703077886,23.90876642771804,23.48538395346191,23.02867538005191,23.093037776639928,23.515353515958356,23.347161418330774,23.402332152322884,23.467645806726267,23.17258775672754,22.641977442111852,22.923837700325464,23.174862035614723,23.278553254568788,23.611393795869603,23.70757391614826,23.87388632872504,24.07527518627944,24.190522848890172,21.175687547734267
Tajikistan,13.093068019818446,15.377177028218696,18.819385111962777,18.23366351241351,16.98911179237172,15.991779157056934,16.88138448675332,15.878877007102815,15.114490527393754,16.189643156319093,15.398842592592594,16.26379466063606,15.788576691130457,15.866990071272609,15.526260770344477,16.095772173863573,15.884411802355352,14.721123092874114,16.070432952153382,15.039367339262801,16.13890026739489,16.953001792114694,16.488803550093873,16.377345394549696,16.29492531847283,11.299163584736444
Tanzania,25.736278390952823,25.524894750833415,25.794885057942853,26.08530274216417,25.547025081400083,25.7470964082638,25.5528918380582,25.736579871796422,26.312422532459635,25.837573127745312,26.389732801934116,26.175925828950025,26.361549539170507,25.97412629721005,26.418819868780474,26.767798878421534,26.35362818622691,26.29587521800629,26.466908079818257,26.488941079883432,26.88690638176152,26.784426111317103,26.574721937759573,26.426369971032766,26.756413170936767,27.431431346637133
Thailand,,29.065161564976176,29.996549468054848,28.783151356254702,27.614701385333106,27.93813204658125,28.14135411332992,29.305887310121182,29.167644862604543,29.278021532841706,29.482268376287195,29.528166424873415,29.017797050122322,28.409124758225612,28.461314538689866,28.98168024975821,28.216644625715816,,,,,,,,,
The Netherlands,10.474542015133414,8.563816105686703,10.246217002332594,10.53237777588136,11.081993158673265,11.009465077795632,10.600215836035728,10.934624328777554,10.6599337913182,10.697561934385257,10.925215124879102,11.311853558627753,11.433847143994994,10.826878287260193,10.697161491898699,9.18978779086306,11.016909882232463,10.362110678531701,9.910763711099733,11.804858622062923,10.9856552597144,10.986935758524561,11.133430406212666,11.467769820452844,11.327089863168014,8.562532094856902
Togo,27.512155832929405,27.36935920159641,27.223858971979443,27.749522929391507,27.279254199270166,27.34182402846196,27.23460665927064,27.280660982770016,27.477747174258397,27.222365385407656,27.378703703703707,27.487090903200524,27.190878349547706,27.34943736475763,27.399449503465544,27.780832195482734,27.31990456278091,27.23646404097832,27.516598040052344,27.468144055046682,27.615684559367356,27.884594679959903,27.774545215338225,27.733493568364878,27.958169229173794,28.929427632475466
Tunisia,19.249379871422885,18.70404942391409,19.456085722819594,19.11273029622044,19.759507808499745,19.489572433018854,19.678936963076747,19.39964808687927,19.854596560846563,19.125620717120533,18.963306807191216,19.672225778005348,19.529319920919384,19.65668815831033,19.53789742620156,19.492276839051033,19.47520054616829,20.042344202749284,19.55209506741765,20.107641377937078,19.604548557774365,19.797632142710007,19.41978971098595,19.509030029773758,19.57873937733633,16.108604495656778
Turkey,12.396917847186664,12.270488986390916,11.496237270296412,12.996515372045542,13.261526604369346,12.344422043010752,13.688836085509474,12.757464231556973,12.610572949164194,12.488194186956703,12.623005739033966,12.61064814814815,13.72351937190647,13.212065789835071,13.377580560558174,14.379341788985606,12.310391065028163,13.464973341435615,13.62759252147693,14.252190362405416,13.617030245491266,13.847601673327018,13.44135891363714,14.779151812042626,14.140723633473037,8.430085438394674
Turkmenistan,17.42255433236616,16.326630755709363,17.167618905387723,18.224470700365128,17.92338638561757,17.87316891882613,17.88491174546282,17.453401927125046,16.747751678329635,17.640864163199165,17.89429367923992,17.8551917989418,17.361126400978552,17.407095332262184,17.336176365862126,18.453359148318828,17.047594868293796,17.423510347574123,18.389345451442228,17.593692751891677,18.271784860897764,18.195113054285283,17.97464548842237,18.40505448576891,18.402876059078423,12.663468082611576
US,13.379535324927852,12.699013719969814,12.94677511400513,14.367527389328524,13.87969492281375,13.381301566025533,13.758948048534597,13.748909366766355,13.373446533068028,13.5409531438823,13.823775406902849,14.236796854802307,13.891142865795485,13.306820858540506,13.225979441426752,13.674220026157203,13.874127470341087,14.788584886905475,13.264239740406408,13.095137769926103,14.113402712750286,14.59945962376449,14.383132279893887,13.85895127963571,13.714189911916412,9.245328549613571
Uganda,22.099192984601643,21.852030817508552,22.678349321446333,23.255293549043547,22.53655819253375,22.221712426280305,22.09207304080311,22.542600045824134,22.504270883437552,22.581812169312173,22.484678677932294,22.436684303350972,22.41746636229163,22.317804763436484,22.657851792299557,22.73479754779454,22.398077246115577,22.583434532123075,22.692013321566993,22.587827646329483,22.904392274975333,23.230895096060095,22.715698782499857,22.33371202423622,22.784267042473434,23.2853332005841
Ukraine,8.493294859759914,7.317676705255497,7.570016214371054,8.113611142718073,9.36371323320248,9.437456227083592,8.975774805143084,9.592375033369658,8.273572353075041,8.637514247655146,8.520490911418332,8.25556871195312,9.715989289981225,9.543149281094221,9.324523941946078,9.335147849462366,9.028373015873017,8.641211256677517,9.132414874551971,8.984955086508252,10.08931842749047,9.213427127535397,9.435402799112477,9.220734956666856,10.213964271491154,5.958056118067242
United Arab Emirates,27.073046986118225,27.669752399785768,27.0848927220231,28.63125655844443,28.47425328554361,27.93512287315124,28.015526682596576,28.336639637244478,28.520532336291748,28.39861119694036,28.209859475450873,28.121019061695048,28.377583987597433,27.97015532870745,28.42817007261645,29.14929239915799,28.776512452352506,28.8498215609937,28.505192154520113,28.588944754192667,29.519811401263013,29.11153004366992,29.637415727939924,29.562946304018578,29.271213039201132,25.387865774072672
United Kingdom,11.850724659857285,10.969328352648011,11.456930923724839,10.91679552429627,11.113162158249821,10.770969163042702,10.54726641885773,11.04260362179783,10.970780186033911,10.783633067358345,10.716004413717814,10.76543702731401,10.964247218561516,10.39710813991289,10.546473338014506,10.071206627144369,11.398516815823024,10.649577431300248,10.617089624154891,11.814742664153862,11.125038077013201,11.204350781659626,11.422207287933096,11.131595481160806,11.079296219104469,8.474716525801066
Uruguay,15.377127425044092,15.673190547796592,16.088931558286397,15.535379963083072,15.419495647721455,15.810151368461527,16.644393004115226,16.17611288655041,15.874725223793632,16.617556029333006,16.601183009045915,16.639728764863175,16.03763689765034,16.73123669646658,16.41216457929936,16.65363258804119,16.30460189452125,17.14278210357187,16.487024591796096,17.19201734590026,17.15185576321329,16.497388730963074,17.648172327473404,17.004697549174438,16.8018042997238,19.720613312037116
Uzbekistan,15.000721112817887,13.952793570359384,15.340040251464984,15.141948510342687,15.654381791545772,15.95726973729384,16.236013327075156,16.087483342523665,15.590640112078285,16.61466135211964,16.074741494566762,16.389710630369233,16.21810995903738,15.928068567269532,16.0642473363506,16.74995946407237,15.742695710303238,14.924678483637512,16.212028147579222,14.772603876277712,16.212599561927522,16.722772387701013,15.885342350799341,15.831522570530934,16.627383004108687,11.98237202463009
Venezuela,25.817590459122716,26.884258229308287,26.754224981509932,27.041767848450945,26.11642156092142,26.765167916340516,27.910179693475694,27.713528137241983,27.84131034041351,27.489620325739164,27.924051672640385,27.355806238265917,27.626147095636345,27.63213412708222,28.22582419374457,28.106062671535884,26.93069308230599,27.471637210068803,27.166972108437164,27.018831585468387,27.48388956816608,27.681795142209126,28.218786624566196,26.65759600941408,26.524965644092607,26.809780208462076
Vietnam,23.51380212778062,23.49279102981365,24.3586689992604,24.988002076577345,24.367793849917504,23.518876254823606,23.48423330204244,23.969972697056033,24.42303471866644,23.12587236847526,23.474403339591515,24.335376130739036,24.37504018034932,23.455842911877397,24.641355633733742,24.542053180292427,23.090977555896913,24.01525563383183,24.052240143369175,24.140809880968188,25.05068148422802,24.7942696960958,24.52730663651363,24.55702484465179,25.1262226676079,22.280993379792044
Yugoslavia,11.669598409853789,10.964228601051923,11.201232078853048,11.99862181796919,12.043775246060193,13.653055349565362,12.09863173465324,12.990601189929146,11.917638817773229,11.886815940894548,11.05439139216021,11.792594726062468,13.030832551061046,13.356508603523807,13.011038131727787,12.377582565284179,12.291897792569836,13.127496601161786,12.959066180235537,13.327817602548786,13.302937432440123,12.799723286504898,13.040620555271092,13.66805816312985,13.807507234996883,8.856206135972544
Zambia,22.76711053780946,22.55219925380507,22.72162152131705,23.77357767861508,22.045028605561836,22.73922223462982,22.554206096350658,21.636571229447572,20.695401741369174,20.6815383253854,21.462676065969077,19.946608138476417,19.96746420146958,19.589886996478683,19.13996669579957,19.042427959833873,20.79782398264317,20.979779683677535,21.464158034482406,22.522222222222222,,,,,,
